cell_name	pin_name	point_x	point_y	point_bucket20	point_inside_hotspot	nearest_error_id	nearest_type	nearest_layer	nearest_cx	nearest_cy	nearest_bucket20	nearest_inside_hotspot	distance_um
u_core/core_i/id_stage_i/register_file_i/mem_reg[30][17]	Q	80.3440	206.6560	080-100,200-220	no	156	Diff net spacing	M1 (11)	62.7120	215.0795	060-080,200-220	no	19.5408
u_core/core_i/id_stage_i/register_file_i/mem_reg[30][31]	CLK	79.5840	184.0080	060-080,180-200	no	156	Diff net spacing	M1 (11)	62.7120	215.0795	060-080,200-220	no	35.3568
u_core/core_i/id_stage_i/register_file_i/mem_reg[30][31]	CLK	79.5840	184.0180	060-080,180-200	no	156	Diff net spacing	M1 (11)	62.7120	215.0795	060-080,200-220	no	35.3480
u_core/core_i/id_stage_i/register_file_i/mem_reg[26][13]	SE	59.6720	132.6320	040-060,120-140	no	68	Diff net spacing	M1 (11)	36.1120	122.5365	020-040,120-140	no	25.6319
u_core/core_i/id_stage_i/register_file_i/mem_reg[26][13]	SE	59.6720	132.6655	040-060,120-140	no	68	Diff net spacing	M1 (11)	36.1120	122.5365	020-040,120-140	no	25.6451
u_core/core_i/id_stage_i/register_file_i/mem_reg[26][13]	SE	59.6720	132.6487	040-060,120-140	no	68	Diff net spacing	M1 (11)	36.1120	122.5365	020-040,120-140	no	25.6385
u_core/core_i/id_stage_i/register_file_i/mem_reg[26][30]	QN	59.6720	129.8960	040-060,120-140	no	68	Diff net spacing	M1 (11)	36.1120	122.5365	020-040,120-140	no	24.6827
u_core/core_i/id_stage_i/register_file_i/mem_reg[25][11]	Q	159.6880	44.0160	140-160,040-060	no	4	Diff net spacing	M1 (11)	189.9360	44.5355	180-200,040-060	no	30.2525
u_core/core_i/id_stage_i/register_file_i/mem_reg[25][14]	SE	159.6880	41.0945	140-160,040-060	no	4	Diff net spacing	M1 (11)	189.9360	44.5355	180-200,040-060	no	30.4431
u_core/core_i/id_stage_i/register_file_i/mem_reg[25][14]	SE	159.6880	41.1280	140-160,040-060	no	4	Diff net spacing	M1 (11)	189.9360	44.5355	180-200,040-060	no	30.4393
u_core/core_i/id_stage_i/register_file_i/mem_reg[25][14]	SE	159.6880	41.1112	140-160,040-060	no	4	Diff net spacing	M1 (11)	189.9360	44.5355	180-200,040-060	no	30.4412
u_core/core_i/id_stage_i/register_file_i/mem_reg[25][29]	SE	159.6880	27.7185	140-160,020-040	no	1	Needs fat contact	M1 (11)-M2 (13)	192.9760	30.9440	180-200,020-040	no	33.4439
u_core/core_i/id_stage_i/register_file_i/mem_reg[25][29]	SE	159.6880	27.7520	140-160,020-040	no	1	Needs fat contact	M1 (11)-M2 (13)	192.9760	30.9440	180-200,020-040	no	33.4407
u_core/core_i/id_stage_i/register_file_i/mem_reg[25][29]	SE	159.6880	27.7352	140-160,020-040	no	1	Needs fat contact	M1 (11)-M2 (13)	192.9760	30.9440	180-200,020-040	no	33.4423
u_core/core_i/id_stage_i/register_file_i/mem_reg[23][27]	RSTB	60.4320	28.2080	060-080,020-040	no	3	Diff net spacing	M1 (11)	73.3520	35.5925	060-080,020-040	no	14.8814
u_core/core_i/id_stage_i/register_file_i/mem_reg[23][27]	RSTB	60.4320	28.2125	060-080,020-040	no	3	Diff net spacing	M1 (11)	73.3520	35.5925	060-080,020-040	no	14.8792
u_core/core_i/id_stage_i/register_file_i/mem_reg[23][27]	RSTB	60.4320	28.2102	060-080,020-040	no	3	Diff net spacing	M1 (11)	73.3520	35.5925	060-080,020-040	no	14.8803
u_core/core_i/id_stage_i/register_file_i/mem_reg[23][29]	CLK	79.5840	33.5280	060-080,020-040	no	3	Diff net spacing	M1 (11)	73.3520	35.5925	060-080,020-040	no	6.5651
u_core/core_i/id_stage_i/register_file_i/mem_reg[23][29]	CLK	79.5840	33.5380	060-080,020-040	no	3	Diff net spacing	M1 (11)	73.3520	35.5925	060-080,020-040	no	6.5619
u_core/core_i/id_stage_i/register_file_i/mem_reg[23][30]	Q	80.3440	20.6080	080-100,020-040	no	3	Diff net spacing	M1 (11)	73.3520	35.5925	060-080,020-040	no	16.5355
u_core/core_i/id_stage_i/register_file_i/mem_reg[22][3]	CLK	159.6880	46.5800	140-160,040-060	no	4	Diff net spacing	M1 (11)	189.9360	44.5355	180-200,040-060	no	30.3170
u_core/core_i/id_stage_i/register_file_i/mem_reg[22][3]	CLK	159.6880	46.6000	140-160,040-060	no	4	Diff net spacing	M1 (11)	189.9360	44.5355	180-200,040-060	no	30.3184
u_core/core_i/id_stage_i/register_file_i/mem_reg[22][3]	CLK	159.6880	46.5900	140-160,040-060	no	4	Diff net spacing	M1 (11)	189.9360	44.5355	180-200,040-060	no	30.3177
u_core/core_i/id_stage_i/register_file_i/mem_reg[19][14]	Q	160.2960	23.9520	160-180,020-040	no	1	Needs fat contact	M1 (11)-M2 (13)	192.9760	30.9440	180-200,020-040	no	33.4196
u_core/core_i/id_stage_i/register_file_i/mem_reg[18][6]	RSTB	160.2960	34.8960	160-180,020-040	no	4	Diff net spacing	M1 (11)	189.9360	44.5355	180-200,040-060	no	31.1681
u_core/core_i/id_stage_i/register_file_i/mem_reg[18][6]	RSTB	160.2960	34.9005	160-180,020-040	no	4	Diff net spacing	M1 (11)	189.9360	44.5355	180-200,040-060	no	31.1667
u_core/core_i/id_stage_i/register_file_i/mem_reg[18][6]	RSTB	160.2960	34.8982	160-180,020-040	no	4	Diff net spacing	M1 (11)	189.9360	44.5355	180-200,040-060	no	31.1674
u_core/core_i/id_stage_i/register_file_i/mem_reg[17][17]	RSTB	100.4080	38.2400	100-120,020-040	no	12	Needs fat contact	M1 (11)-M2 (13)	102.5360	45.8400	100-120,040-060	no	7.8923
u_core/core_i/id_stage_i/register_file_i/mem_reg[17][17]	RSTB	100.4080	38.2445	100-120,020-040	no	12	Needs fat contact	M1 (11)-M2 (13)	102.5360	45.8400	100-120,040-060	no	7.8880
u_core/core_i/id_stage_i/register_file_i/mem_reg[17][17]	RSTB	100.4080	38.2422	100-120,020-040	no	12	Needs fat contact	M1 (11)-M2 (13)	102.5360	45.8400	100-120,040-060	no	7.8902
u_core/core_i/id_stage_i/register_file_i/mem_reg[15][16]	Q	59.6720	110.8960	040-060,100-120	no	49	Diff net spacing	M1 (11)	40.9760	101.3835	040-060,100-120	no	20.9768
u_core/core_i/id_stage_i/register_file_i/mem_reg[15][20]	CLK	80.3440	93.7200	080-100,080-100	no	27	Off-grid	M1 (11)	106.0520	71.0465	100-120,060-080	no	34.2781
u_core/core_i/id_stage_i/register_file_i/mem_reg[15][20]	CLK	80.3440	93.7400	080-100,080-100	no	27	Off-grid	M1 (11)	106.0520	71.0465	100-120,060-080	no	34.2913
u_core/core_i/id_stage_i/register_file_i/mem_reg[15][20]	CLK	80.3440	93.7300	080-100,080-100	no	27	Off-grid	M1 (11)	106.0520	71.0465	100-120,060-080	no	34.2847
u_core/core_i/id_stage_i/register_file_i/mem_reg[14][2]	Q	59.6720	166.5280	040-060,160-180	no	156	Diff net spacing	M1 (11)	62.7120	215.0795	060-080,200-220	no	48.6466
u_core/core_i/id_stage_i/register_file_i/mem_reg[14][5]	Q	59.6720	177.7760	040-060,160-180	no	156	Diff net spacing	M1 (11)	62.7120	215.0795	060-080,200-220	no	37.4272
u_core/core_i/id_stage_i/register_file_i/mem_reg[14][6]	SE	59.6720	164.8225	040-060,160-180	no	68	Diff net spacing	M1 (11)	36.1120	122.5365	020-040,120-140	no	48.4064
u_core/core_i/id_stage_i/register_file_i/mem_reg[14][6]	SE	59.6720	164.8560	040-060,160-180	no	68	Diff net spacing	M1 (11)	36.1120	122.5365	020-040,120-140	no	48.4357
u_core/core_i/id_stage_i/register_file_i/mem_reg[14][6]	SE	59.6720	164.8392	040-060,160-180	no	68	Diff net spacing	M1 (11)	36.1120	122.5365	020-040,120-140	no	48.4210
u_core/core_i/id_stage_i/register_file_i/mem_reg[14][17]	RSTB	59.6720	158.9235	040-060,140-160	no	68	Diff net spacing	M1 (11)	36.1120	122.5365	020-040,120-140	no	43.3484
u_core/core_i/id_stage_i/register_file_i/mem_reg[14][17]	RSTB	59.6720	158.9280	040-060,140-160	no	68	Diff net spacing	M1 (11)	36.1120	122.5365	020-040,120-140	no	43.3522
u_core/core_i/id_stage_i/register_file_i/mem_reg[14][17]	RSTB	59.6720	158.9257	040-060,140-160	no	68	Diff net spacing	M1 (11)	36.1120	122.5365	020-040,120-140	no	43.3503
u_core/core_i/id_stage_i/register_file_i/mem_reg[14][23]	SE	59.6720	156.0400	040-060,140-160	no	68	Diff net spacing	M1 (11)	36.1120	122.5365	020-040,120-140	no	40.9580
u_core/core_i/id_stage_i/register_file_i/mem_reg[14][23]	SE	59.6720	156.0735	040-060,140-160	no	68	Diff net spacing	M1 (11)	36.1120	122.5365	020-040,120-140	no	40.9854
u_core/core_i/id_stage_i/register_file_i/mem_reg[14][23]	SE	59.6720	156.0567	040-060,140-160	no	68	Diff net spacing	M1 (11)	36.1120	122.5365	020-040,120-140	no	40.9717
u_core/core_i/id_stage_i/register_file_i/mem_reg[14][24]	Q	59.6720	179.9040	040-060,160-180	no	156	Diff net spacing	M1 (11)	62.7120	215.0795	060-080,200-220	no	35.3066
u_core/core_i/id_stage_i/register_file_i/mem_reg[14][31]	Q	59.6720	169.8720	040-060,160-180	no	156	Diff net spacing	M1 (11)	62.7120	215.0795	060-080,200-220	no	45.3096
u_core/core_i/id_stage_i/register_file_i/mem_reg[13][1]	Q	120.3200	186.5920	120-140,180-200	no	157	Off-grid	M1 (11)	139.0160	208.3280	120-140,200-220	no	28.6704
u_core/core_i/id_stage_i/register_file_i/mem_reg[13][3]	Q	120.3200	174.4320	120-140,160-180	no	157	Off-grid	M1 (11)	139.0160	208.3280	120-140,200-220	no	38.7102
u_core/core_i/id_stage_i/register_file_i/mem_reg[13][4]	Q	120.3200	171.0880	120-140,160-180	no	157	Off-grid	M1 (11)	139.0160	208.3280	120-140,200-220	no	41.6696
u_core/core_i/id_stage_i/register_file_i/mem_reg[13][7]	CLK	119.7120	160.6000	100-120,160-180	no	109	Off-grid	VIA1 (12)	163.6380	158.1680	160-180,140-160	no	43.9933
u_core/core_i/id_stage_i/register_file_i/mem_reg[13][7]	CLK	119.7120	160.6200	100-120,160-180	no	109	Off-grid	VIA1 (12)	163.6380	158.1680	160-180,140-160	no	43.9944
u_core/core_i/id_stage_i/register_file_i/mem_reg[13][7]	CLK	119.7120	160.6100	100-120,160-180	no	109	Off-grid	VIA1 (12)	163.6380	158.1680	160-180,140-160	no	43.9938
u_core/core_i/id_stage_i/register_file_i/mem_reg[13][21]	SE	120.3200	166.0720	120-140,160-180	no	109	Off-grid	VIA1 (12)	163.6380	158.1680	160-180,140-160	no	44.0332
u_core/core_i/id_stage_i/register_file_i/mem_reg[13][21]	SE	120.3200	166.1055	120-140,160-180	no	109	Off-grid	VIA1 (12)	163.6380	158.1680	160-180,140-160	no	44.0392
u_core/core_i/id_stage_i/register_file_i/mem_reg[13][21]	SE	120.3200	166.0887	120-140,160-180	no	109	Off-grid	VIA1 (12)	163.6380	158.1680	160-180,140-160	no	44.0362
u_core/core_i/id_stage_i/register_file_i/mem_reg[13][29]	Q	120.3200	176.5600	120-140,160-180	no	157	Off-grid	M1 (11)	139.0160	208.3280	120-140,200-220	no	36.8612
u_core/core_i/id_stage_i/register_file_i/mem_reg[12][0]	RSTB	159.6880	58.3040	140-160,040-060	no	28	Needs fat contact	M1 (11)-M2 (13)	172.7600	81.1040	160-180,080-100	no	26.2815
u_core/core_i/id_stage_i/register_file_i/mem_reg[12][0]	RSTB	159.6880	58.3085	140-160,040-060	no	28	Needs fat contact	M1 (11)-M2 (13)	172.7600	81.1040	160-180,080-100	no	26.2776
u_core/core_i/id_stage_i/register_file_i/mem_reg[12][0]	RSTB	159.6880	58.3062	140-160,040-060	no	28	Needs fat contact	M1 (11)-M2 (13)	172.7600	81.1040	160-180,080-100	no	26.2796
u_core/core_i/id_stage_i/register_file_i/mem_reg[12][7]	RSTB	159.6880	54.9600	140-160,040-060	no	22	Diff net spacing	M1 (11)	187.6560	62.3445	180-200,060-080	no	28.9265
u_core/core_i/id_stage_i/register_file_i/mem_reg[12][7]	RSTB	159.6880	54.9645	140-160,040-060	no	22	Diff net spacing	M1 (11)	187.6560	62.3445	180-200,060-080	no	28.9253
u_core/core_i/id_stage_i/register_file_i/mem_reg[12][7]	RSTB	159.6880	54.9622	140-160,040-060	no	22	Diff net spacing	M1 (11)	187.6560	62.3445	180-200,060-080	no	28.9259
u_core/core_i/id_stage_i/register_file_i/mem_reg[12][9]	RSTB	160.2960	51.6160	160-180,040-060	no	22	Diff net spacing	M1 (11)	187.6560	62.3445	180-200,060-080	no	29.3883
u_core/core_i/id_stage_i/register_file_i/mem_reg[12][9]	RSTB	160.2960	51.6205	160-180,040-060	no	22	Diff net spacing	M1 (11)	187.6560	62.3445	180-200,060-080	no	29.3866
u_core/core_i/id_stage_i/register_file_i/mem_reg[12][9]	RSTB	160.2960	51.6182	160-180,040-060	no	22	Diff net spacing	M1 (11)	187.6560	62.3445	180-200,060-080	no	29.3875
u_core/core_i/id_stage_i/register_file_i/mem_reg[12][12]	QN	159.6880	63.0160	140-160,060-080	no	28	Needs fat contact	M1 (11)-M2 (13)	172.7600	81.1040	160-180,080-100	no	22.3171
u_core/core_i/id_stage_i/register_file_i/mem_reg[12][23]	Q	119.7120	44.0160	100-120,040-060	no	13	Needs fat contact	M1 (11)-M2 (13)	119.4080	55.8720	100-120,040-060	no	11.8599
u_core/core_i/id_stage_i/register_file_i/mem_reg[11][30]	Q	119.7120	57.3920	100-120,040-060	no	13	Needs fat contact	M1 (11)-M2 (13)	119.4080	55.8720	100-120,040-060	no	1.5501
u_core/core_i/id_stage_i/register_file_i/mem_reg[10][10]	Q	119.7120	193.2800	100-120,180-200	no	157	Off-grid	M1 (11)	139.0160	208.3280	120-140,200-220	no	24.4762
u_core/core_i/id_stage_i/register_file_i/mem_reg[10][14]	SE	120.3200	181.5425	120-140,180-200	no	157	Off-grid	M1 (11)	139.0160	208.3280	120-140,200-220	no	32.6650
u_core/core_i/id_stage_i/register_file_i/mem_reg[10][14]	SE	120.3200	181.5760	120-140,180-200	no	157	Off-grid	M1 (11)	139.0160	208.3280	120-140,200-220	no	32.6376
u_core/core_i/id_stage_i/register_file_i/mem_reg[10][14]	SE	120.3200	181.5592	120-140,180-200	no	157	Off-grid	M1 (11)	139.0160	208.3280	120-140,200-220	no	32.6513
u_core/core_i/id_stage_i/register_file_i/mem_reg[9][23]	SE	119.7120	69.0960	100-120,060-080	no	13	Needs fat contact	M1 (11)-M2 (13)	119.4080	55.8720	100-120,040-060	no	13.2275
u_core/core_i/id_stage_i/register_file_i/mem_reg[9][23]	SE	119.7120	69.1295	100-120,060-080	no	13	Needs fat contact	M1 (11)-M2 (13)	119.4080	55.8720	100-120,040-060	no	13.2610
u_core/core_i/id_stage_i/register_file_i/mem_reg[9][23]	SE	119.7120	69.1127	100-120,060-080	no	13	Needs fat contact	M1 (11)-M2 (13)	119.4080	55.8720	100-120,040-060	no	13.2442
u_core/core_i/id_stage_i/register_file_i/mem_reg[9][24]	RSTB	80.3440	81.7120	080-100,080-100	no	27	Off-grid	M1 (11)	106.0520	71.0465	100-120,060-080	no	27.8326
u_core/core_i/id_stage_i/register_file_i/mem_reg[9][24]	RSTB	80.3440	81.7165	080-100,080-100	no	27	Off-grid	M1 (11)	106.0520	71.0465	100-120,060-080	no	27.8343
u_core/core_i/id_stage_i/register_file_i/mem_reg[9][24]	RSTB	80.3440	81.7142	080-100,080-100	no	27	Off-grid	M1 (11)	106.0520	71.0465	100-120,060-080	no	27.8335
u_core/core_i/id_stage_i/register_file_i/mem_reg[8][0]	RSTB	139.6240	65.2915	120-140,060-080	no	37	Needs fat contact	M1 (11)-M2 (13)	145.5520	85.9680	140-160,080-100	no	21.5095
u_core/core_i/id_stage_i/register_file_i/mem_reg[8][0]	RSTB	139.6240	65.2960	120-140,060-080	no	37	Needs fat contact	M1 (11)-M2 (13)	145.5520	85.9680	140-160,080-100	no	21.5052
u_core/core_i/id_stage_i/register_file_i/mem_reg[8][0]	RSTB	139.6240	65.2937	120-140,060-080	no	37	Needs fat contact	M1 (11)-M2 (13)	145.5520	85.9680	140-160,080-100	no	21.5074
u_core/core_i/id_stage_i/register_file_i/mem_reg[7][10]	Q	80.3440	157.7120	080-100,140-160	no	68	Diff net spacing	M1 (11)	36.1120	122.5365	020-040,120-140	no	56.5136
u_core/core_i/id_stage_i/register_file_i/mem_reg[7][12]	CLK	79.5840	137.1920	060-080,120-140	no	68	Diff net spacing	M1 (11)	36.1120	122.5365	020-040,120-140	no	45.8759
u_core/core_i/id_stage_i/register_file_i/mem_reg[7][12]	CLK	79.5840	137.2020	060-080,120-140	no	68	Diff net spacing	M1 (11)	36.1120	122.5365	020-040,120-140	no	45.8791
u_core/core_i/id_stage_i/register_file_i/mem_reg[7][18]	RSTB	80.3440	165.6115	080-100,160-180	no	156	Diff net spacing	M1 (11)	62.7120	215.0795	060-080,200-220	no	52.5164
u_core/core_i/id_stage_i/register_file_i/mem_reg[7][18]	RSTB	80.3440	165.6160	080-100,160-180	no	156	Diff net spacing	M1 (11)	62.7120	215.0795	060-080,200-220	no	52.5121
u_core/core_i/id_stage_i/register_file_i/mem_reg[7][18]	RSTB	80.3440	165.6137	080-100,160-180	no	156	Diff net spacing	M1 (11)	62.7120	215.0795	060-080,200-220	no	52.5143
u_core/core_i/id_stage_i/register_file_i/mem_reg[5][24]	CLK	80.3440	110.4400	080-100,100-120	no	49	Diff net spacing	M1 (11)	40.9760	101.3835	040-060,100-120	no	40.3963
u_core/core_i/id_stage_i/register_file_i/mem_reg[5][24]	CLK	80.3440	110.4600	080-100,100-120	no	49	Diff net spacing	M1 (11)	40.9760	101.3835	040-060,100-120	no	40.4008
u_core/core_i/id_stage_i/register_file_i/mem_reg[5][24]	CLK	80.3440	110.4500	080-100,100-120	no	49	Diff net spacing	M1 (11)	40.9760	101.3835	040-060,100-120	no	40.3985
u_core/core_i/id_stage_i/register_file_i/mem_reg[4][14]	SE	59.6720	79.1280	040-060,060-080	no	26	Needs fat contact	M1 (11)-M2 (13)	40.6720	79.2800	040-060,060-080	no	19.0006
u_core/core_i/id_stage_i/register_file_i/mem_reg[4][14]	SE	59.6720	79.1615	040-060,060-080	no	26	Needs fat contact	M1 (11)-M2 (13)	40.6720	79.2800	040-060,060-080	no	19.0004
u_core/core_i/id_stage_i/register_file_i/mem_reg[4][14]	SE	59.6720	79.1447	040-060,060-080	no	26	Needs fat contact	M1 (11)-M2 (13)	40.6720	79.2800	040-060,060-080	no	19.0005
u_core/core_i/id_stage_i/register_file_i/mem_reg[4][19]	CLK	39.6080	97.0640	020-040,080-100	no	49	Diff net spacing	M1 (11)	40.9760	101.3835	040-060,100-120	no	4.5309
u_core/core_i/id_stage_i/register_file_i/mem_reg[4][19]	CLK	39.6080	97.0740	020-040,080-100	no	49	Diff net spacing	M1 (11)	40.9760	101.3835	040-060,100-120	no	4.5214
u_core/core_i/id_stage_i/register_file_i/mem_reg[4][28]	Q	59.6720	72.8960	040-060,060-080	no	26	Needs fat contact	M1 (11)-M2 (13)	40.6720	79.2800	040-060,060-080	no	20.0438
u_core/core_i/id_stage_i/register_file_i/mem_reg[2][11]	CLK	39.6080	187.3520	020-040,180-200	no	165	Diff net spacing	M1 (11)	26.6880	216.1685	020-040,200-220	no	31.5803
u_core/core_i/id_stage_i/register_file_i/mem_reg[2][11]	CLK	39.6080	187.3620	020-040,180-200	no	165	Diff net spacing	M1 (11)	26.6880	216.1685	020-040,200-220	no	31.5712
u_core/core_i/id_stage_i/register_file_i/mem_reg[1][16]	RSTB	59.6720	215.4720	040-060,200-220	no	156	Diff net spacing	M1 (11)	62.7120	215.0795	060-080,200-220	no	3.0652
u_core/core_i/id_stage_i/register_file_i/mem_reg[1][16]	RSTB	59.6720	215.4765	040-060,200-220	no	156	Diff net spacing	M1 (11)	62.7120	215.0795	060-080,200-220	no	3.0658
u_core/core_i/id_stage_i/register_file_i/mem_reg[1][16]	RSTB	59.6720	215.4742	040-060,200-220	no	156	Diff net spacing	M1 (11)	62.7120	215.0795	060-080,200-220	no	3.0655
u_core/core_i/id_stage_i/register_file_i/mem_reg[1][21]	Q	59.6720	211.2160	040-060,200-220	no	156	Diff net spacing	M1 (11)	62.7120	215.0795	060-080,200-220	no	4.9161
u_core/core_i/id_stage_i/register_file_i/mem_reg[1][28]	SE	59.6720	186.1360	040-060,180-200	no	156	Diff net spacing	M1 (11)	62.7120	215.0795	060-080,200-220	no	29.1027
u_core/core_i/id_stage_i/register_file_i/mem_reg[1][28]	SE	59.6720	186.1695	040-060,180-200	no	156	Diff net spacing	M1 (11)	62.7120	215.0795	060-080,200-220	no	29.0694
u_core/core_i/id_stage_i/register_file_i/mem_reg[1][28]	SE	59.6720	186.1527	040-060,180-200	no	156	Diff net spacing	M1 (11)	62.7120	215.0795	060-080,200-220	no	29.0861
u_core/core_i/id_stage_i/mhpmevent_store_o_reg	RSTB	220.3360	168.9555	220-240,160-180	no	118	Off-grid	VIA1 (12)	218.3330	162.8800	200-220,160-180	no	6.3972
u_core/core_i/id_stage_i/mhpmevent_store_o_reg	RSTB	220.3360	168.9600	220-240,160-180	no	118	Off-grid	VIA1 (12)	218.3330	162.8800	200-220,160-180	no	6.4014
u_core/core_i/id_stage_i/mhpmevent_store_o_reg	RSTB	220.3360	168.9577	220-240,160-180	no	118	Off-grid	VIA1 (12)	218.3330	162.8800	200-220,160-180	no	6.3993
u_core/core_i/id_stage_i/mult_operand_b_ex_o_reg[7]	RSTB	179.6000	188.7200	160-180,180-200	no	125	Diff net spacing	M1 (11)	169.5680	171.6075	160-180,160-180	no	19.8363
u_core/core_i/id_stage_i/mult_operand_b_ex_o_reg[7]	RSTB	179.6000	188.7245	160-180,180-200	no	125	Diff net spacing	M1 (11)	169.5680	171.6075	160-180,160-180	no	19.8402
u_core/core_i/id_stage_i/mult_operand_b_ex_o_reg[7]	RSTB	179.6000	188.7222	160-180,180-200	no	125	Diff net spacing	M1 (11)	169.5680	171.6075	160-180,160-180	no	19.8382
u_core/core_i/id_stage_i/mult_operand_b_ex_o_reg[6]	RSTB	180.3600	185.3760	180-200,180-200	no	125	Diff net spacing	M1 (11)	169.5680	171.6075	160-180,160-180	no	17.4940
u_core/core_i/id_stage_i/mult_operand_b_ex_o_reg[6]	RSTB	180.3600	185.3805	180-200,180-200	no	125	Diff net spacing	M1 (11)	169.5680	171.6075	160-180,160-180	no	17.4975
u_core/core_i/id_stage_i/mult_operand_b_ex_o_reg[6]	RSTB	180.3600	185.3782	180-200,180-200	no	125	Diff net spacing	M1 (11)	169.5680	171.6075	160-180,160-180	no	17.4957
u_core/core_i/id_stage_i/mult_operand_a_ex_o_reg[15]	Q	160.2960	186.5920	160-180,180-200	no	125	Diff net spacing	M1 (11)	169.5680	171.6075	160-180,160-180	no	17.6212
u_core/core_i/id_stage_i/regfile_alu_waddr_ex_o_reg[0]	CLK	199.6640	100.4080	180-200,100-120	no	60	Diff net spacing	M1 (11)	191.7600	114.7595	180-200,100-120	no	16.3841
u_core/core_i/id_stage_i/regfile_alu_waddr_ex_o_reg[0]	CLK	199.6640	100.4280	180-200,100-120	no	60	Diff net spacing	M1 (11)	191.7600	114.7595	180-200,100-120	no	16.3666
u_core/core_i/id_stage_i/regfile_alu_waddr_ex_o_reg[0]	CLK	199.6640	100.4180	180-200,100-120	no	60	Diff net spacing	M1 (11)	191.7600	114.7595	180-200,100-120	no	16.3753
u_core/core_i/id_stage_i/mult_operand_b_ex_o_reg[25]	Q	80.3440	226.7200	080-100,220-240	no	191	Diff net spacing	M3 (15)	100.0000	228.4715	100-120,220-240	no	19.7339
u_core/core_i/id_stage_i/regfile_alu_waddr_ex_o_reg[3]	Q	199.6640	96.3040	180-200,080-100	no	30	Diff net spacing	M1 (11)	197.3840	81.3195	180-200,080-100	no	15.1570
u_core/core_i/id_stage_i/mult_operand_c_ex_o_reg[18]	Q	59.6720	231.2800	040-060,220-240	no	188	Off-grid	VIA1 (12)	51.5890	232.9520	040-060,220-240	no	8.2541
u_core/core_i/id_stage_i/alu_operand_c_ex_o_reg[17]	CLK	59.6720	244.2000	040-060,240-260	no	188	Off-grid	VIA1 (12)	51.5890	232.9520	040-060,220-240	no	13.8511
u_core/core_i/id_stage_i/alu_operand_c_ex_o_reg[17]	CLK	59.6720	244.2200	040-060,240-260	no	188	Off-grid	VIA1 (12)	51.5890	232.9520	040-060,220-240	no	13.8673
u_core/core_i/id_stage_i/alu_operand_c_ex_o_reg[17]	CLK	59.6720	244.2100	040-060,240-260	no	188	Off-grid	VIA1 (12)	51.5890	232.9520	040-060,220-240	no	13.8592
u_core/core_i/id_stage_i/alu_operand_c_ex_o_reg[7]	Q	59.6720	256.8160	040-060,240-260	no	188	Off-grid	VIA1 (12)	51.5890	232.9520	040-060,220-240	no	25.1957
u_core/core_i/id_stage_i/mult_operand_c_ex_o_reg[25]	Q	59.6720	223.3760	040-060,220-240	no	156	Diff net spacing	M1 (11)	62.7120	215.0795	060-080,200-220	no	8.8359
u_core/core_i/id_stage_i/mult_operand_c_ex_o_reg[1]	CLK	59.6720	237.1880	040-060,220-240	no	188	Off-grid	VIA1 (12)	51.5890	232.9520	040-060,220-240	no	9.1257
u_core/core_i/id_stage_i/mult_operand_c_ex_o_reg[1]	CLK	59.6720	237.2080	040-060,220-240	no	188	Off-grid	VIA1 (12)	51.5890	232.9520	040-060,220-240	no	9.1350
u_core/core_i/id_stage_i/mult_operand_c_ex_o_reg[1]	CLK	59.6720	237.1980	040-060,220-240	no	188	Off-grid	VIA1 (12)	51.5890	232.9520	040-060,220-240	no	9.1304
u_core/core_i/id_stage_i/register_file_i/mem_reg[7][0]	SE	80.3440	161.4785	080-100,160-180	no	156	Diff net spacing	M1 (11)	62.7120	215.0795	060-080,200-220	no	56.4265
u_core/core_i/id_stage_i/register_file_i/mem_reg[7][0]	SE	80.3440	161.5120	080-100,160-180	no	156	Diff net spacing	M1 (11)	62.7120	215.0795	060-080,200-220	no	56.3947
u_core/core_i/id_stage_i/register_file_i/mem_reg[7][0]	SE	80.3440	161.4952	080-100,160-180	no	156	Diff net spacing	M1 (11)	62.7120	215.0795	060-080,200-220	no	56.4107
u_core/core_i/id_stage_i/register_file_i/mem_reg[7][20]	RSTB	80.3440	148.8915	080-100,140-160	no	68	Diff net spacing	M1 (11)	36.1120	122.5365	020-040,120-140	no	51.4884
u_core/core_i/id_stage_i/register_file_i/mem_reg[7][20]	RSTB	80.3440	148.8960	080-100,140-160	no	68	Diff net spacing	M1 (11)	36.1120	122.5365	020-040,120-140	no	51.4907
u_core/core_i/id_stage_i/register_file_i/mem_reg[7][20]	RSTB	80.3440	148.8937	080-100,140-160	no	68	Diff net spacing	M1 (11)	36.1120	122.5365	020-040,120-140	no	51.4895
u_core/core_i/id_stage_i/alu_operand_b_ex_o_reg[4]	SE	59.6720	269.7360	040-060,260-280	no	330	Off-grid	VIA1 (12)	92.1750	271.7120	080-100,260-280	no	32.5630
u_core/core_i/id_stage_i/alu_operand_b_ex_o_reg[4]	SE	59.6720	269.7695	040-060,260-280	no	330	Off-grid	VIA1 (12)	92.1750	271.7120	080-100,260-280	no	32.5610
u_core/core_i/id_stage_i/alu_operand_b_ex_o_reg[4]	SE	59.6720	269.7527	040-060,260-280	no	330	Off-grid	VIA1 (12)	92.1750	271.7120	080-100,260-280	no	32.5620
u_core/core_i/id_stage_i/alu_operand_b_ex_o_reg[9]	SE	59.6720	283.1120	040-060,280-300	no	330	Off-grid	VIA1 (12)	92.1750	271.7120	080-100,260-280	no	34.4442
